epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,121.54,1.16582,0.81136,1.12341,0.77678,0.62261,0.71793,0.42799,1.44432,0.96151,1.30094,0.008713,0.008713,0.008713
15,128.55,1.16617,0.81226,1.12414,0.77765,0.66954,0.75532,0.48822,1.21982,0.92547,1.1662,0.008614,0.008614,0.008614
16,136.434,1.13392,0.79538,1.09911,0.81273,0.71349,0.80723,0.54235,1.1133,0.75516,1.09736,0.008515,0.008515,0.008515
17,143.78,1.14413,0.78649,1.09983,0.77962,0.68454,0.76933,0.49181,1.20958,0.9433,1.1761,0.008416,0.008416,0.008416
18,151.711,1.14522,0.79002,1.09105,0.81186,0.69704,0.79652,0.546,1.08954,0.82318,1.09428,0.008317,0.008317,0.008317
19,159.877,1.14233,0.79122,1.09686,0.82877,0.70662,0.81348,0.56353,1.05364,0.7458,1.06936,0.008218,0.008218,0.008218
20,166.962,1.17154,0.81084,1.11322,0.78236,0.66998,0.77134,0.4997,1.21475,0.81587,1.17435,0.008119,0.008119,0.008119
21,174.36,1.15348,0.8096,1.10427,0.79983,0.6919,0.7856,0.52359,1.11862,0.81546,1.11847,0.00802,0.00802,0.00802
22,182.294,1.12492,0.77997,1.0881,0.80301,0.71674,0.80953,0.57623,1.00911,0.74586,1.052,0.007921,0.007921,0.007921
23,190.231,1.116,0.77546,1.09567,0.7921,0.70278,0.79713,0.54955,1.05294,0.73952,1.06091,0.007822,0.007822,0.007822
24,197.263,1.13136,0.78275,1.09857,0.80459,0.71465,0.8065,0.55525,1.06805,0.74926,1.08071,0.007723,0.007723,0.007723
25,204.502,1.09585,0.76303,1.07213,0.80796,0.69879,0.79742,0.53535,1.1208,0.78443,1.11194,0.007624,0.007624,0.007624
26,218.804,1.15061,0.80131,1.10481,0.82875,0.72249,0.8186,0.53642,1.18645,0.74138,1.1223,0.007525,0.007525,0.007525
27,225.371,1.14982,0.78678,1.09853,0.83402,0.71736,0.82566,0.57143,1.05725,0.71804,1.06329,0.007426,0.007426,0.007426
28,232.959,1.10237,0.76203,1.07385,0.83186,0.7336,0.83355,0.5676,1.05944,0.68747,1.0707,0.007327,0.007327,0.007327
29,240.422,1.09539,0.73675,1.07412,0.84469,0.72624,0.83773,0.60797,0.96397,0.66697,1.02857,0.007228,0.007228,0.007228
30,248.252,1.13124,0.784,1.08428,0.812,0.69407,0.80473,0.55491,1.07541,0.75226,1.08273,0.007129,0.007129,0.007129
31,256.954,1.10773,0.77315,1.08522,0.80459,0.70759,0.80225,0.55249,1.09081,0.75454,1.0917,0.00703,0.00703,0.00703
32,264.89,1.12477,0.76978,1.08538,0.80981,0.72468,0.81967,0.55864,1.08767,0.69966,1.08775,0.006931,0.006931,0.006931
33,272.956,1.11384,0.74651,1.07983,0.81439,0.72016,0.81186,0.57709,1.00994,0.69225,1.0442,0.006832,0.006832,0.006832
34,280.724,1.09244,0.76501,1.07738,0.82736,0.71172,0.81962,0.60098,0.92153,0.69071,1.00859,0.006733,0.006733,0.006733
35,287.936,1.10136,0.76962,1.08844,0.84673,0.72438,0.83683,0.59977,0.96773,0.64996,1.02112,0.006634,0.006634,0.006634
36,295.197,1.11627,0.76749,1.06793,0.83361,0.71917,0.82486,0.56894,1.03374,0.71104,1.06072,0.006535,0.006535,0.006535
37,302.627,1.08492,0.74269,1.07531,0.81844,0.7381,0.82981,0.59051,0.96477,0.68904,1.03361,0.006436,0.006436,0.006436
38,310.67,1.12518,0.76188,1.08718,0.83445,0.74207,0.83745,0.60865,0.944,0.65303,1.02958,0.006337,0.006337,0.006337
39,317.935,1.09785,0.76503,1.07595,0.84215,0.73814,0.84359,0.61793,0.92597,0.64461,1.01531,0.006238,0.006238,0.006238
40,325.432,1.08741,0.75721,1.07452,0.82267,0.7374,0.83491,0.60592,0.95322,0.6691,1.02605,0.006139,0.006139,0.006139
41,332.686,1.09467,0.75319,1.08209,0.83178,0.70979,0.82463,0.6103,0.91535,0.66615,1.00297,0.00604,0.00604,0.00604
42,341.219,1.09429,0.75324,1.07195,0.83804,0.73593,0.84651,0.61621,0.93996,0.65498,1.00958,0.005941,0.005941,0.005941
43,348.81,1.10144,0.75843,1.07976,0.84128,0.74241,0.85239,0.63605,0.88063,0.63235,0.98346,0.005842,0.005842,0.005842
44,356.08,1.05769,0.73472,1.06518,0.84482,0.7419,0.84743,0.6238,0.92076,0.63825,0.99834,0.005743,0.005743,0.005743
45,363.236,1.0738,0.74682,1.07811,0.84712,0.7508,0.84842,0.62317,0.92246,0.62235,0.99624,0.005644,0.005644,0.005644
46,370.396,1.06296,0.74152,1.07159,0.83925,0.74781,0.84483,0.62357,0.90709,0.6336,0.99585,0.005545,0.005545,0.005545
47,377.804,1.10167,0.75653,1.0721,0.8394,0.75059,0.845,0.6122,0.95784,0.63736,1.01318,0.005446,0.005446,0.005446
48,384.969,1.05549,0.73112,1.06536,0.84746,0.74936,0.85253,0.63211,0.88487,0.61726,0.98815,0.005347,0.005347,0.005347
49,392.207,1.03094,0.71584,1.04584,0.83388,0.75423,0.85071,0.62819,0.88557,0.64883,0.98759,0.005248,0.005248,0.005248
50,399.36,1.05798,0.73257,1.05488,0.83437,0.76473,0.85586,0.61481,0.94991,0.62792,1.00431,0.005149,0.005149,0.005149
51,406.579,1.04366,0.72429,1.04862,0.83672,0.76241,0.84918,0.61393,0.92396,0.66295,1.00098,0.00505,0.00505,0.00505
52,413.549,1.04784,0.7311,1.05181,0.84869,0.7586,0.8557,0.64642,0.85467,0.5963,0.97591,0.004951,0.004951,0.004951
53,420.841,1.04645,0.73655,1.05594,0.84343,0.75548,0.84602,0.63412,0.87835,0.6332,0.98344,0.004852,0.004852,0.004852
54,428.16,1.0335,0.72645,1.0522,0.84246,0.75371,0.8538,0.63865,0.87953,0.60785,0.98631,0.004753,0.004753,0.004753
55,435.534,1.03568,0.71784,1.04827,0.83673,0.74415,0.84804,0.61903,0.94427,0.62243,1.00781,0.004654,0.004654,0.004654
56,442.627,1.03269,0.72512,1.06749,0.83746,0.75221,0.84642,0.63101,0.88862,0.62456,0.98694,0.004555,0.004555,0.004555
57,449.722,1.03106,0.71674,1.05614,0.8579,0.75082,0.85563,0.64633,0.8581,0.59437,0.97331,0.004456,0.004456,0.004456
58,456.842,1.02976,0.70529,1.04582,0.85079,0.74416,0.85313,0.63839,0.88856,0.59425,0.98362,0.004357,0.004357,0.004357
59,463.982,1.02778,0.70904,1.04868,0.8554,0.76011,0.86254,0.6373,0.89449,0.60992,0.98362,0.004258,0.004258,0.004258
60,470.932,1.03736,0.71624,1.05466,0.84394,0.75501,0.85637,0.64461,0.86467,0.60036,0.97612,0.004159,0.004159,0.004159
61,478.138,1.02133,0.71075,1.04546,0.83591,0.75712,0.85588,0.63562,0.90246,0.60388,0.99332,0.00406,0.00406,0.00406
62,485.112,1.01421,0.69964,1.03988,0.84073,0.75054,0.8506,0.61796,0.94528,0.62798,0.99935,0.003961,0.003961,0.003961
63,492.496,1.01805,0.69805,1.05039,0.85856,0.76127,0.86149,0.64485,0.86019,0.5846,0.97308,0.003862,0.003862,0.003862
64,499.849,1.02371,0.7088,1.05319,0.84968,0.74652,0.85458,0.64315,0.86408,0.59913,0.97805,0.003763,0.003763,0.003763
65,506.668,1.01112,0.69953,1.04348,0.84765,0.76573,0.86611,0.64776,0.88448,0.5888,0.99627,0.003664,0.003664,0.003664
66,513.827,1.00019,0.6909,1.03974,0.85413,0.77246,0.87223,0.65712,0.84723,0.57404,0.97222,0.003565,0.003565,0.003565
67,521.043,1.03987,0.7153,1.05632,0.8662,0.757,0.86687,0.65346,0.84841,0.56514,0.96316,0.003466,0.003466,0.003466
68,528.126,0.99931,0.68802,1.02158,0.8552,0.77369,0.87268,0.66185,0.82161,0.5715,0.95288,0.003367,0.003367,0.003367
69,535.079,0.99345,0.68924,1.02904,0.86023,0.76677,0.87294,0.67403,0.80201,0.55345,0.95002,0.003268,0.003268,0.003268
70,542.25,1.00031,0.68856,1.05031,0.86105,0.7704,0.87,0.6704,0.81092,0.55903,0.95372,0.003169,0.003169,0.003169
71,549.513,1.02474,0.68994,1.04168,0.86326,0.78139,0.88124,0.67373,0.80212,0.5633,0.95069,0.00307,0.00307,0.00307
72,557.236,1.00565,0.69258,1.04198,0.87088,0.78386,0.88236,0.67987,0.78691,0.55162,0.94466,0.002971,0.002971,0.002971
73,564.234,0.98204,0.66904,1.03401,0.87342,0.77184,0.87768,0.66949,0.82148,0.55912,0.95675,0.002872,0.002872,0.002872
74,571.271,1.01626,0.68004,1.03068,0.87468,0.78264,0.88369,0.65927,0.8617,0.54393,0.95833,0.002773,0.002773,0.002773
75,578.397,1.0138,0.68154,1.0285,0.87028,0.78112,0.88291,0.68187,0.7893,0.53985,0.94185,0.002674,0.002674,0.002674
76,585.58,1.00967,0.67819,1.02568,0.86419,0.78958,0.88537,0.67682,0.80869,0.54158,0.94588,0.002575,0.002575,0.002575
77,592.632,0.96281,0.66939,1.0311,0.85914,0.77624,0.87406,0.67409,0.80009,0.54946,0.94312,0.002476,0.002476,0.002476
78,599.71,0.96536,0.66571,1.01663,0.85398,0.79662,0.88278,0.68812,0.76855,0.53368,0.93253,0.002377,0.002377,0.002377
79,607.186,0.98332,0.68403,1.04589,0.87129,0.78715,0.88684,0.69285,0.76216,0.52405,0.93039,0.002278,0.002278,0.002278
80,614.727,0.96411,0.65488,1.01315,0.85967,0.78613,0.8819,0.68587,0.77809,0.5418,0.93909,0.002179,0.002179,0.002179
81,621.971,0.96563,0.67868,1.01802,0.87747,0.78235,0.88614,0.69369,0.75387,0.52721,0.93008,0.00208,0.00208,0.00208
82,629.2,0.94677,0.66783,1.00716,0.8618,0.78604,0.88307,0.69196,0.7548,0.53199,0.93065,0.001981,0.001981,0.001981
83,636.483,0.96252,0.66427,1.01494,0.86582,0.77514,0.87902,0.69111,0.76058,0.53622,0.93247,0.001882,0.001882,0.001882
84,643.598,0.93946,0.65063,1.01784,0.86527,0.78028,0.8843,0.69452,0.74598,0.52387,0.92442,0.001783,0.001783,0.001783
85,650.544,0.94314,0.6425,0.99517,0.85171,0.79027,0.88416,0.69339,0.75065,0.53515,0.92682,0.001684,0.001684,0.001684
86,658.198,0.94356,0.66155,1.01555,0.85654,0.79587,0.88761,0.69873,0.73938,0.52668,0.9229,0.001585,0.001585,0.001585
87,665.431,0.93472,0.64748,1.01117,0.86071,0.79174,0.8879,0.69777,0.74995,0.51674,0.92547,0.001486,0.001486,0.001486
88,672.636,0.92406,0.64369,1.01059,0.86943,0.79511,0.89378,0.70195,0.74359,0.51143,0.92213,0.001387,0.001387,0.001387
89,679.879,0.9502,0.642,1.01087,0.87516,0.78807,0.89353,0.70725,0.72386,0.507,0.91555,0.001288,0.001288,0.001288
90,687.283,0.93669,0.64389,1.02006,0.87471,0.79347,0.89505,0.70371,0.74242,0.50402,0.92386,0.001189,0.001189,0.001189
91,773.782,0.94222,0.66046,1.0229,0.8733,0.79166,0.89207,0.70053,0.7479,0.50736,0.92403,0.00109,0.00109,0.00109
92,782.278,0.92561,0.63245,1.01877,0.87546,0.78107,0.88736,0.69453,0.76318,0.52477,0.92914,0.000991,0.000991,0.000991
93,789.537,0.90657,0.62299,1.00341,0.87153,0.78824,0.88775,0.68844,0.78656,0.52549,0.93642,0.000892,0.000892,0.000892
94,796.57,0.92455,0.63401,1.01827,0.86277,0.79684,0.88789,0.69557,0.75448,0.51747,0.92797,0.000793,0.000793,0.000793
95,803.299,0.88308,0.62617,1.00287,0.86485,0.79418,0.88749,0.70173,0.73712,0.50925,0.9205,0.000694,0.000694,0.000694
96,810.116,0.87035,0.59448,0.98815,0.8726,0.79674,0.89256,0.70094,0.74758,0.50632,0.92078,0.000595,0.000595,0.000595
97,816.807,0.88415,0.60028,0.99287,0.87292,0.79867,0.89435,0.70541,0.73644,0.50258,0.91691,0.000496,0.000496,0.000496
98,823.649,0.86171,0.59232,0.99009,0.87079,0.79832,0.89449,0.70738,0.72933,0.49911,0.91366,0.000397,0.000397,0.000397
99,830.329,0.8604,0.58526,0.97676,0.87092,0.79846,0.89619,0.71167,0.71911,0.49412,0.91142,0.000298,0.000298,0.000298
100,837.091,0.85486,0.58693,0.98181,0.8689,0.80399,0.89764,0.7111,0.72055,0.49169,0.91165,0.000199,0.000199,0.000199
