epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,439.984,1.05465,0.73046,1.05394,0.84027,0.74943,0.85297,0.64168,0.86216,0.59909,0.97359,0.002872,0.002872,0.002872
56,447.378,1.03858,0.73484,1.07187,0.83942,0.75755,0.85609,0.64311,0.86315,0.60762,0.97483,0.00274,0.00274,0.00274
57,454.752,1.0306,0.71959,1.05714,0.85411,0.75047,0.85756,0.6543,0.83204,0.58969,0.96485,0.002608,0.002608,0.002608
58,462.296,1.03532,0.7192,1.05101,0.85063,0.74554,0.85406,0.65084,0.8382,0.58346,0.96873,0.002476,0.002476,0.002476
59,470.193,1.02602,0.71106,1.05099,0.8385,0.76834,0.86003,0.64711,0.84926,0.5836,0.97166,0.002344,0.002344,0.002344
60,477.827,1.0321,0.7108,1.05071,0.85053,0.77479,0.86777,0.65522,0.83625,0.57465,0.96446,0.002212,0.002212,0.002212
61,485.22,1.01276,0.70705,1.04425,0.84987,0.76416,0.86278,0.6543,0.83052,0.57049,0.96255,0.00208,0.00208,0.00208
62,492.359,0.99004,0.69473,1.03516,0.84972,0.76263,0.86655,0.66105,0.82147,0.57014,0.96016,0.001948,0.001948,0.001948
63,500.068,0.99599,0.698,1.04257,0.85098,0.76441,0.86709,0.66492,0.80823,0.56415,0.95157,0.001816,0.001816,0.001816
64,507.794,1.00756,0.70926,1.0455,0.84954,0.75875,0.86331,0.66575,0.79774,0.55681,0.94748,0.001684,0.001684,0.001684
65,514.974,0.9873,0.68732,1.03161,0.84588,0.77317,0.86871,0.6645,0.81704,0.55632,0.95405,0.001552,0.001552,0.001552
66,588.941,0.99961,0.71386,1.05733,0.84407,0.76091,0.85884,0.65317,0.84893,0.57934,0.97211,0.00142,0.00142,0.00142
67,596.336,0.98348,0.68745,1.02426,0.84309,0.76469,0.85804,0.65272,0.84277,0.5891,0.9686,0.001288,0.001288,0.001288
68,603.839,0.94086,0.65588,1.02365,0.84412,0.76591,0.8597,0.6567,0.82124,0.57611,0.96087,0.001156,0.001156,0.001156
69,610.872,0.92906,0.65154,1.02367,0.85344,0.76284,0.85929,0.65944,0.81584,0.56572,0.95748,0.001024,0.001024,0.001024
70,617.968,0.92997,0.65099,1.01859,0.85377,0.76775,0.86468,0.66769,0.79793,0.55491,0.94776,0.000892,0.000892,0.000892
71,624.969,0.92697,0.64581,1.01111,0.86125,0.7736,0.87235,0.67311,0.79167,0.54289,0.94116,0.00076,0.00076,0.00076
72,632.3,0.91663,0.63669,1.00109,0.85436,0.7761,0.87306,0.67726,0.7802,0.54001,0.93803,0.000628,0.000628,0.000628
73,639.475,0.93023,0.65207,1.00852,0.85947,0.76932,0.87216,0.67625,0.7803,0.54124,0.93765,0.000496,0.000496,0.000496
74,646.968,0.91292,0.64477,1.01019,0.86097,0.77427,0.87469,0.68073,0.77109,0.53858,0.93534,0.000364,0.000364,0.000364
75,654.045,0.90616,0.63151,0.99646,0.85175,0.77753,0.87448,0.68077,0.76569,0.53826,0.93414,0.000232,0.000232,0.000232
