epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,195.454,1.26858,0.89737,1.16335,0.7523,0.66939,0.74237,0.48175,1.21824,0.89564,1.18927,0.005842,0.005842,0.005842
23,203.031,1.24687,0.88129,1.16627,0.79666,0.68009,0.7797,0.51009,1.19223,0.80383,1.13443,0.005644,0.005644,0.005644
24,210.722,1.24037,0.87822,1.16066,0.79046,0.68697,0.77228,0.50519,1.17813,0.7891,1.12371,0.005446,0.005446,0.005446
25,218.285,1.20675,0.84646,1.1252,0.79516,0.70673,0.7838,0.53857,1.06716,0.78357,1.07985,0.005248,0.005248,0.005248
26,225.898,1.239,0.88603,1.15099,0.79069,0.68415,0.77392,0.51879,1.16566,0.78016,1.13046,0.00505,0.00505,0.00505
27,233.249,1.22431,0.84797,1.14013,0.80896,0.68595,0.7845,0.54289,1.06692,0.74562,1.07918,0.004852,0.004852,0.004852
28,241.011,1.17854,0.83697,1.12087,0.80333,0.68993,0.78672,0.53465,1.08419,0.75983,1.09294,0.004654,0.004654,0.004654
29,248.637,1.18283,0.81792,1.11947,0.8038,0.7043,0.79679,0.5571,1.04232,0.72966,1.06716,0.004456,0.004456,0.004456
30,255.95,1.23082,0.85756,1.1362,0.78446,0.71309,0.79583,0.54951,1.0668,0.74731,1.07223,0.004258,0.004258,0.004258
31,263.66,1.1824,0.84036,1.12079,0.79186,0.69537,0.78344,0.53743,1.04401,0.76522,1.06818,0.00406,0.00406,0.00406
32,270.945,1.19402,0.83721,1.12236,0.80822,0.70814,0.80528,0.56563,1.027,0.73471,1.06187,0.003862,0.003862,0.003862
33,278.198,1.16611,0.80546,1.10562,0.79793,0.7166,0.80561,0.56495,1.01999,0.72382,1.05086,0.003664,0.003664,0.003664
34,285.519,1.16235,0.82078,1.10798,0.81407,0.7,0.80349,0.5734,0.99998,0.70782,1.04517,0.003466,0.003466,0.003466
35,292.877,1.15936,0.81745,1.11893,0.80746,0.71154,0.80885,0.57933,0.97415,0.68976,1.0358,0.003268,0.003268,0.003268
36,300.381,1.16569,0.81988,1.09346,0.80967,0.6949,0.79213,0.55387,1.03521,0.70013,1.06034,0.00307,0.00307,0.00307
37,307.879,1.1384,0.79241,1.10484,0.80167,0.71714,0.81038,0.57949,0.98552,0.6871,1.04553,0.002872,0.002872,0.002872
38,315.282,1.15266,0.80092,1.10501,0.80848,0.70756,0.80733,0.58018,0.97513,0.68596,1.03902,0.002674,0.002674,0.002674
39,323.026,1.13724,0.8097,1.09445,0.81158,0.72754,0.82017,0.59003,0.97099,0.66562,1.03206,0.002476,0.002476,0.002476
40,330.905,1.12568,0.79253,1.09549,0.82,0.73819,0.83017,0.6086,0.92141,0.65786,1.01127,0.002278,0.002278,0.002278
41,458.663,1.13572,0.83554,1.1337,0.82464,0.73548,0.82689,0.60714,0.92523,0.66623,1.01097,0.00208,0.00208,0.00208
42,467.14,1.07832,0.78341,1.09147,0.81892,0.72408,0.81828,0.5964,0.95816,0.69403,1.02871,0.001882,0.001882,0.001882
43,474.896,1.03381,0.75175,1.07547,0.81812,0.7242,0.8208,0.60078,0.92188,0.6666,1.01307,0.001684,0.001684,0.001684
44,482.401,1.05256,0.75937,1.09801,0.81684,0.73396,0.82295,0.59924,0.94311,0.65989,1.02105,0.001486,0.001486,0.001486
45,489.609,1.02325,0.74068,1.07149,0.82062,0.72351,0.81974,0.61018,0.89895,0.64986,0.99811,0.001288,0.001288,0.001288
46,496.872,0.99986,0.72581,1.0467,0.82125,0.72867,0.82353,0.61093,0.89763,0.64084,0.99706,0.00109,0.00109,0.00109
47,504.156,1.00624,0.72078,1.05403,0.82394,0.73067,0.82967,0.61712,0.88836,0.63601,0.99335,0.000892,0.000892,0.000892
48,511.284,1.0068,0.71103,1.04851,0.82827,0.73527,0.83519,0.62601,0.86568,0.62969,0.98329,0.000694,0.000694,0.000694
49,518.233,1.02002,0.72288,1.06004,0.83243,0.73413,0.83787,0.62965,0.85433,0.62515,0.97829,0.000496,0.000496,0.000496
50,525.454,0.99801,0.70985,1.04531,0.8335,0.73789,0.83989,0.63237,0.84385,0.6189,0.97396,0.000298,0.000298,0.000298
